"","year","week","UF","status_sars","n_sars","min_sars","max_sars","cases","deaths"
"513",2009,19,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"514",2009,19,"Goiás","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"515",2009,19,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"516",2009,19,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"517",2009,19,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"518",2009,19,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"519",2009,19,"Pará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"520",2009,19,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"521",2009,19,"Paraná","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"522",2009,19,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"523",2009,19,"Piauí","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"524",2009,19,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"525",2009,19,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"526",2009,19,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"527",2009,19,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"528",2009,19,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"529",2009,19,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"530",2009,19,"São Paulo","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"531",2009,19,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"532",2009,19,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"533",2009,20,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"534",2009,20,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"535",2009,20,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"536",2009,20,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"537",2009,20,"Bahia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"538",2009,20,"Brasil","Dado estável. Sujeito a pequenas alterações.",19,19,19,NA,NA
"539",2009,20,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"540",2009,20,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"541",2009,20,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"542",2009,20,"Goiás","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"543",2009,20,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"544",2009,20,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"545",2009,20,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"546",2009,20,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"547",2009,20,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"548",2009,20,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"549",2009,20,"Paraná","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"550",2009,20,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"551",2009,20,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"552",2009,20,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"553",2009,20,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"554",2009,20,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"555",2009,20,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"556",2009,20,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"557",2009,20,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"558",2009,20,"São Paulo","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"559",2009,20,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"560",2009,20,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"561",2009,21,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"562",2009,21,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"563",2009,21,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"564",2009,21,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"565",2009,21,"Bahia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"566",2009,21,"Brasil","Dado estável. Sujeito a pequenas alterações.",26,26,26,NA,NA
"567",2009,21,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"568",2009,21,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"569",2009,21,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"570",2009,21,"Goiás","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"571",2009,21,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"572",2009,21,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"573",2009,21,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"574",2009,21,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"575",2009,21,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"576",2009,21,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"577",2009,21,"Paraná","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"578",2009,21,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"579",2009,21,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"580",2009,21,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"581",2009,21,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"582",2009,21,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"583",2009,21,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"584",2009,21,"Roraima","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"585",2009,21,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"586",2009,21,"São Paulo","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"587",2009,21,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"588",2009,21,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"589",2009,22,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"590",2009,22,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"591",2009,22,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"592",2009,22,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"593",2009,22,"Bahia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"594",2009,22,"Brasil","Dado estável. Sujeito a pequenas alterações.",33,33,33,NA,NA
"595",2009,22,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"596",2009,22,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"597",2009,22,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"598",2009,22,"Goiás","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"599",2009,22,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"600",2009,22,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"601",2009,22,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"602",2009,22,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"603",2009,22,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"604",2009,22,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"605",2009,22,"Paraná","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"606",2009,22,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"607",2009,22,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"608",2009,22,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"609",2009,22,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"610",2009,22,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"611",2009,22,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"612",2009,22,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"613",2009,22,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"614",2009,22,"São Paulo","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"615",2009,22,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"616",2009,22,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"617",2009,23,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"618",2009,23,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"619",2009,23,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"620",2009,23,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"621",2009,23,"Bahia","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"622",2009,23,"Brasil","Dado estável. Sujeito a pequenas alterações.",51,51,51,NA,NA
"623",2009,23,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"624",2009,23,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"625",2009,23,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"626",2009,23,"Goiás","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"627",2009,23,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"628",2009,23,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"629",2009,23,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"630",2009,23,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"631",2009,23,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"632",2009,23,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"633",2009,23,"Paraná","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"634",2009,23,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"635",2009,23,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"636",2009,23,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"637",2009,23,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"638",2009,23,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"639",2009,23,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"640",2009,23,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"641",2009,23,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"642",2009,23,"São Paulo","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"643",2009,23,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"644",2009,23,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"645",2009,24,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"646",2009,24,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"647",2009,24,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"648",2009,24,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"649",2009,24,"Bahia","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"650",2009,24,"Brasil","Dado estável. Sujeito a pequenas alterações.",157,157,157,NA,NA
"651",2009,24,"Ceará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"652",2009,24,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"653",2009,24,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"654",2009,24,"Goiás","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"655",2009,24,"Maranhão","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"656",2009,24,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"657",2009,24,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"658",2009,24,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA
"659",2009,24,"Pará","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"660",2009,24,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"661",2009,24,"Paraná","Dado estável. Sujeito a pequenas alterações.",35,35,35,NA,NA
"662",2009,24,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"663",2009,24,"Piauí","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"664",2009,24,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA
"665",2009,24,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"666",2009,24,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"667",2009,24,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"668",2009,24,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"669",2009,24,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"670",2009,24,"São Paulo","Dado estável. Sujeito a pequenas alterações.",51,51,51,NA,NA
"671",2009,24,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"672",2009,24,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"673",2009,25,"Acre","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"674",2009,25,"Alagoas","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"675",2009,25,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"676",2009,25,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"677",2009,25,"Bahia","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"678",2009,25,"Brasil","Dado estável. Sujeito a pequenas alterações.",465,465,465,NA,NA
"679",2009,25,"Ceará","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"680",2009,25,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"681",2009,25,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"682",2009,25,"Goiás","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"683",2009,25,"Maranhão","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"684",2009,25,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"685",2009,25,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"686",2009,25,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",45,45,45,NA,NA
"687",2009,25,"Pará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"688",2009,25,"Paraíba","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"689",2009,25,"Paraná","Dado estável. Sujeito a pequenas alterações.",99,99,99,NA,NA
"690",2009,25,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"691",2009,25,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"692",2009,25,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",34,34,34,NA,NA
"693",2009,25,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"694",2009,25,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",44,44,44,NA,NA
"695",2009,25,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"696",2009,25,"Roraima","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"697",2009,25,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",22,22,22,NA,NA
"698",2009,25,"São Paulo","Dado estável. Sujeito a pequenas alterações.",180,180,180,NA,NA
"699",2009,25,"Sergipe","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"700",2009,25,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"701",2009,26,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"702",2009,26,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"703",2009,26,"Amapá","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"704",2009,26,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"705",2009,26,"Bahia","Dado estável. Sujeito a pequenas alterações.",21,21,21,NA,NA
"706",2009,26,"Brasil","Dado estável. Sujeito a pequenas alterações.",545,545,545,NA,NA
"707",2009,26,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"708",2009,26,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"709",2009,26,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"710",2009,26,"Goiás","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"711",2009,26,"Maranhão","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"712",2009,26,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"713",2009,26,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"714",2009,26,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",28,28,28,NA,NA
"715",2009,26,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"716",2009,26,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"717",2009,26,"Paraná","Dado estável. Sujeito a pequenas alterações.",121,121,121,NA,NA
"718",2009,26,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"719",2009,26,"Piauí","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"720",2009,26,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",60,60,60,NA,NA
"721",2009,26,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"722",2009,26,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",69,69,69,NA,NA
"723",2009,26,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"724",2009,26,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"725",2009,26,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",26,26,26,NA,NA
"726",2009,26,"São Paulo","Dado estável. Sujeito a pequenas alterações.",190,190,190,NA,NA
"727",2009,26,"Sergipe","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"728",2009,26,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"729",2009,27,"Acre","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"730",2009,27,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"731",2009,27,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"732",2009,27,"Amazonas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"733",2009,27,"Bahia","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"734",2009,27,"Brasil","Dado estável. Sujeito a pequenas alterações.",605,605,605,NA,NA
"735",2009,27,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"736",2009,27,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"737",2009,27,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"738",2009,27,"Goiás","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"739",2009,27,"Maranhão","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"740",2009,27,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"741",2009,27,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"742",2009,27,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",20,20,20,NA,NA
"743",2009,27,"Pará","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"744",2009,27,"Paraíba","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"745",2009,27,"Paraná","Dado estável. Sujeito a pequenas alterações.",138,138,138,NA,NA
"746",2009,27,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"747",2009,27,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"748",2009,27,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",100,100,100,NA,NA
"749",2009,27,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"750",2009,27,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",117,117,117,NA,NA
"751",2009,27,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"752",2009,27,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"753",2009,27,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",25,25,25,NA,NA
"754",2009,27,"São Paulo","Dado estável. Sujeito a pequenas alterações.",167,167,167,NA,NA
"755",2009,27,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"756",2009,27,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"757",2009,28,"Acre","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"758",2009,28,"Alagoas","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"759",2009,28,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"760",2009,28,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"761",2009,28,"Bahia","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"762",2009,28,"Brasil","Dado estável. Sujeito a pequenas alterações.",1709,1709,1709,NA,NA
"763",2009,28,"Ceará","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"764",2009,28,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"765",2009,28,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"766",2009,28,"Goiás","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"767",2009,28,"Maranhão","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA
"768",2009,28,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"769",2009,28,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"770",2009,28,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",66,66,66,NA,NA
"771",2009,28,"Pará","Dado estável. Sujeito a pequenas alterações.",13,13,13,NA,NA
"772",2009,28,"Paraíba","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"773",2009,28,"Paraná","Dado estável. Sujeito a pequenas alterações.",345,345,345,NA,NA
"774",2009,28,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"775",2009,28,"Piauí","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"776",2009,28,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",286,286,286,NA,NA
"777",2009,28,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"778",2009,28,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",314,314,314,NA,NA
"779",2009,28,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"780",2009,28,"Roraima","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"781",2009,28,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",91,91,91,NA,NA
"782",2009,28,"São Paulo","Dado estável. Sujeito a pequenas alterações.",518,518,518,NA,NA
"783",2009,28,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"784",2009,28,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"785",2009,29,"Acre","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"786",2009,29,"Alagoas","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"787",2009,29,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"788",2009,29,"Amazonas","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"789",2009,29,"Bahia","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA
"790",2009,29,"Brasil","Dado estável. Sujeito a pequenas alterações.",3622,3622,3622,NA,NA
"791",2009,29,"Ceará","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA
"792",2009,29,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",13,13,13,NA,NA
"793",2009,29,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"794",2009,29,"Goiás","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"795",2009,29,"Maranhão","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"796",2009,29,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"797",2009,29,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA
"798",2009,29,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",133,133,133,NA,NA
